craft_element_id,craft_uid,sitecore_item_id,section,entry_type,slug,craft_uri
23680799,9979f464-1dd6-47be-8d45-2f21663d8376,e8cc3112-4b45-47ff-b4eb-278f40bce51d,lessons,lessons,purefoam-cleaning-mode,nuggets/purefoam-cleaning-mode
23680502,2e70f32c-13ce-42f2-85b0-248b20cb37e4,05af5f71-834d-42db-87fc-9086a133c4f3,lessons,lessons,purefoam-foam-activation,nuggets/purefoam-foam-activation
23681117,4423148d-bfa8-47c8-a090-25711a1e3a11,a756c6fb-bdc9-45de-983f-8b769c0f95b3,lessons,lessons,purefoam-select-duration,nuggets/purefoam-select-duration
23507145,173b0511-d7a6-47ae-8f61-7e3ccc815b5f,b9ff700d-67eb-42e9-839e-78d746143be9,lessons,lessons,qr-code,nuggets/qr-code
9393319,03b20dd5-7ef2-4552-8ebb-38eccab7697e,7eebb90a-72ab-48fc-9789-93f69e1b91b6,lessons,lessons,quickfix-brand-all-benefits-at-a-glance,nuggets/quickfix-brand-all-benefits-at-a-glance
9388089,6299004a-f85c-42dc-a7b8-3ba71d737eac,a4e16c9e-f942-4e62-ab68-3d6b4ece23d9,lessons,lessons,quickfix-brand-components,nuggets/quickfix-brand-components
9386929,d4748cef-cb87-4fb3-abfe-75a72010cb98,4de6839c-2567-4ecb-af6e-c074f4eab0cd,lessons,lessons,quickfix-brand-grohe-quickfix-as-solution,nuggets/quickfix-brand-grohe-quickfix-as-solution
9388705,1b096f36-023e-4d2f-8fee-87fe7dadb1e9,c0523676-c54e-4e25-a479-c815316312c6,lessons,lessons,quickfix-brand-grohe-quickguide,nuggets/quickfix-brand-grohe-quickguide
9388452,d8daa5ab-cece-48d3-a131-67b1de85b73e,2347490a-cf12-4792-b429-b23fa196af75,lessons,lessons,quickfix-brand-grohe-quicktool,nuggets/quickfix-brand-grohe-quicktool
9389713,553ed7e9-6ba5-4936-ab1f-b99f2ff0c56e,3fbdc486-8145-490a-99b5-2133126cb10b,lessons,lessons,quickfix-brand-grohe-quickvideo,nuggets/quickfix-brand-grohe-quickvideo
9388002,a5de9cd5-d12b-4bcf-9469-5c8c3a2c9203,e4beaa8e-56cb-4461-be94-6e916857ae05,lessons,lessons,quickfix-brand-our-promise,nuggets/quickfix-brand-our-promise
9390354,25af03b3-b6f9-4cca-bf97-c10b79e09b2c,445c4112-093d-4d5b-a135-4c33a5cab472,lessons,lessons,quickfix-brand-portfolio,nuggets/quickfix-brand-portfolio
9382890,80b17ed8-f34d-4713-9656-a6b295a63ee1,f41c0e29-6c59-4ddb-b4d9-a83d8103f1a7,lessons,lessons,quickfix-brand-relevance,nuggets/quickfix-brand-relevance
9383663,f2e99221-69bc-4f7c-bd78-3f32a44cf845,02576806-be03-4a0d-956e-2a03ef63650f,lessons,lessons,quickfix-brand-target-groups,nuggets/quickfix-brand-target-groups
9387455,dc3254eb-7050-46df-8f12-3cca853b8897,9553f24d-c5fd-471b-8a1e-2268a26ef94f,lessons,lessons,quickfix-brand-the-grohe-brand-house,nuggets/quickfix-brand-the-grohe-brand-house
9390792,029b33e3-6633-423d-b8b1-edf08fddf7ec,5267af2e-380d-4f9f-adca-072c2dfed7bc,lessons,lessons,quickfix-brand-touchpoints,nuggets/quickfix-brand-touchpoints
9383025,57693686-0638-41a8-a41f-23a87315c08b,579297e2-ed75-4301-8182-0b4073779c8d,lessons,lessons,quickfix-brand-trends,nuggets/quickfix-brand-trends
8775598,e6824003-2b23-4c57-9fba-2e2ef09a71c5,c0fba008-a81a-4bde-8f94-015628fb1b77,lessons,lessons,quickglue-a-broad-range-of-products-for-start,nuggets/quickglue-a-broad-range-of-products-for-start
8781853,5b0b7bd0-9072-422e-99b9-7632f1cf4511,0aa3b417-7edf-4615-aaea-8ba35e556fae,lessons,lessons,quickglue-a-broad-range-of-products-for-start-cosmopolitan,nuggets/quickglue-a-broad-range-of-products-for-start-cosmopolitan
8783887,0365817e-6f77-4531-8d94-ae65bdcf737f,d8ddda69-c63f-486e-a4f1-bc7cf4fa162b,lessons,lessons,quickglue-a-broad-range-of-products-for-start-cube,nuggets/quickglue-a-broad-range-of-products-for-start-cube
8753031,b900ba01-1dd5-4619-970a-6a70cc062252,4474e0da-c68d-4fb8-8917-e89f41c5ce6e,lessons,lessons,quickglue-adhesive-products-make-sanitary-renovations-easier,nuggets/quickglue-adhesive-products-make-sanitary-renovations-easier
8760691,12de47c1-e8e8-47ce-b9e4-33f9f5c01371,bffde310-1d3e-4490-87a3-623a8a4dc479,lessons,lessons,quickglue-factors-to-consider-before-gluing,nuggets/quickglue-factors-to-consider-before-gluing
8767505,4ffc0bdb-7713-4162-a4d7-8702d9efe6f6,b0cbf411-24e6-45dd-8b1f-6b1db2cfa422,lessons,lessons,quickglue-grohe-quickglue-sets,nuggets/quickglue-grohe-quickglue-sets
8755966,df926ada-f031-4cb0-8ee9-afcd48d0b2f8,fc9c2c8f-6a2d-4c46-869b-e39345412a9b,lessons,lessons,quickglue-grohe-quickglue-the-realiable-adhesive-solution-for-consumers,nuggets/quickglue-grohe-quickglue-the-realiable-adhesive-solution-for-consumers
8802042,909bfe5a-25b5-4bd5-aeda-2dd2befd46b7,29a311e1-c130-4ea6-8b7a-4b0d93589d32,lessons,lessons,quickglue-how-consumers-are-supported-in-the-installation-process,nuggets/quickglue-how-consumers-are-supported-in-the-installation-process
8802502,a0b9fa61-c3fa-4d57-a64e-23873be43337,cc1c1407-d486-4d7c-841b-653434f622bd,lessons,lessons,quickglue-how-to-use-grohe-quickglue-for-accessories,nuggets/quickglue-how-to-use-grohe-quickglue-for-accessories
8808351,8511faec-5391-4641-91e9-71de755890cb,133f7193-2824-4f92-9eb3-c1ea7cb167b8,lessons,lessons,quickglue-how-to-use-grohe-quickglue-for-showers,nuggets/quickglue-how-to-use-grohe-quickglue-for-showers
8761249,92c2177c-4f3d-40ef-b836-e8e6d9b59729,b0c93563-abe4-48ff-b9aa-8084c980604c,lessons,lessons,quickglue-optimal-surfaces-for-grohe-quickglue,nuggets/quickglue-optimal-surfaces-for-grohe-quickglue
8775321,d52ddbaa-1485-414e-8d8a-8445324539a6,dfb31597-07a5-4c30-a1a8-9cccdae468b2,lessons,lessons,quickglue-product-range-for-grohe-quickglue-a1-and-a2,nuggets/quickglue-product-range-for-grohe-quickglue-a1-and-a2
8791908,bfe2cc4c-7f76-47cb-aa3b-222133d140ff,58b00ecc-d736-44a6-b6c7-c4fb1e91ca7f,lessons,lessons,quickglue-product-range-for-grohe-quickglue-s1,nuggets/quickglue-product-range-for-grohe-quickglue-s1
8797508,68506df7-9286-424c-98eb-84dcc2b3a151,1979157e-a243-4014-9782-719c83883150,lessons,lessons,quickglue-product-range-for-grohe-quickglue-s2,nuggets/quickglue-product-range-for-grohe-quickglue-s2
8813678,ee96a9a3-3bf2-470e-8750-1881f9680f7c,1cdd3297-1a04-46a3-97d9-b06aedf8ac69,lessons,lessons,quickglue-sales-tip,nuggets/quickglue-sales-tip
8765584,f60888dd-ed6b-4924-a660-92e5be4d4cc9,eb4e29bf-6e90-4cea-a48e-63efe8f32a2c,lessons,lessons,quickglue-surfaces-which-are-not-optimal-for-gluing,nuggets/quickglue-surfaces-which-are-not-optimal-for-gluing
8774185,857d2d25-e214-44d2-bb34-f4a1c10335f9,591ed551-d047-40de-9d9c-0fbe982083f1,lessons,lessons,quickglue-the-right-products-for-the-right-grohe-quickglue-set,nuggets/quickglue-the-right-products-for-the-right-grohe-quickglue-set
8760155,a5b657bc-4449-426f-8675-6672cd10a00e,b233a137-530e-4a76-9b7f-3bb59cec4992,lessons,lessons,quickglue-you-are-safe-with-grohe,nuggets/quickglue-you-are-safe-with-grohe
2048015,39f5792a-5e6e-45e3-828b-abdd254192c1,a1ed90a5-aa15-4565-87c8-f4c489d5daea,lessons,lessons,quizzes-introduction,nuggets/quizzes-introduction
23016472,eead39bb-0a09-4a06-ace3-6b74917539b0,6d2b1acc-15c3-484b-b5c1-3faff3c84cf2,lessons,lessons,rainshower-aqua-pure-comparison-with-hnasgrohe,nuggets/rainshower-aqua-pure-comparison-with-hnasgrohe
23042290,f108be0c-05f6-4497-aa34-4bec4e4f9d44,3bfab35c-a36a-489f-8d83-3054855ae261,lessons,lessons,rainshower-aqua-pure-discover-spa-shower-products,nuggets/rainshower-aqua-pure-discover-spa-shower-products
23033824,49d72fa8-67a7-4d92-8bfd-7923de8937e2,788af845-0477-4f65-abcc-415183a16393,lessons,lessons,rainshower-aqua-pure-full-bathroom,nuggets/rainshower-aqua-pure-full-bathroom
23031028,cac979c8-3117-4b63-ba12-acf6f20e92d4,f5ffd168-d453-4f76-930a-c0f5ae301d61,lessons,lessons,rainshower-aqua-pure-hand-showers,nuggets/rainshower-aqua-pure-hand-showers
23014534,5b33bb23-e918-4f5a-b25d-1222deeb3f18,7134d052-7806-4fce-8782-1a3c13b73718,lessons,lessons,rainshower-aqua-pure-hotspot-hand-shower,nuggets/rainshower-aqua-pure-hotspot-hand-shower
23014469,9a1848d8-9ea3-4ec0-bba6-f55491f92b04,fc1309de-c449-4f06-935a-1022ce657665,lessons,lessons,rainshower-aqua-pure-hotspot-head-showers,nuggets/rainshower-aqua-pure-hotspot-head-showers
23014620,ddb48ae8-9a23-4ffa-995d-a164b507809b,9261b61a-1df8-4258-96e7-1ac27c146615,lessons,lessons,rainshower-aqua-pure-hotspot-thermostat,nuggets/rainshower-aqua-pure-hotspot-thermostat
23005252,ce8812fe-35f0-4889-93be-0536ede989e5,af62b3a4-09f5-4f0e-bd18-4407a97fdd26,lessons,lessons,rainshower-aqua-pure-more-information-about-the-aqua-pure-filter,nuggets/rainshower-aqua-pure-more-information-about-the-aqua-pure-filter
23046156,b288e67e-85c5-49b7-b237-6aac263f4f7e,00dc50ed-cd9c-4a41-994d-80c6511fbb24,lessons,lessons,rainshower-aqua-pure-sales-support-popup,nuggets/rainshower-aqua-pure-sales-support-popup
23024193,6fbbc1ca-7b50-4f54-825e-fb2d9a410df7,a574112b-f86d-4b44-b302-f7c35a708576,lessons,lessons,rainshower-aqua-pure-shower-rails-popup,nuggets/rainshower-aqua-pure-shower-rails-popup
23027801,1cbc3671-4a7f-480e-bb2e-27dd5d8be3bd,60fb28e8-18c7-4d2e-b488-fd8ad5a9418e,lessons,lessons,rainshower-aqua-pure-shower-trays,nuggets/rainshower-aqua-pure-shower-trays
22401350,bb29be15-aa68-4334-b45c-fc6948a002e5,cbb0d911-c0d0-4997-9802-5fbc3860e07d,lessons,lessons,rapido-shower-frame-duo-frame-popup,nuggets/rapido-shower-frame-duo-frame-popup
22349295,8757e1ca-0916-497f-9262-2b1aa3200443,91a8d235-5f93-4b70-b1fb-9795693a86a7,lessons,lessons,rapido-shower-frame-mono-products-popup,nuggets/rapido-shower-frame-mono-products-popup
22330350,6d706c60-fedf-4432-afd1-7c16adf9cdef,5b4b5561-d7d7-4d7f-a01c-7c6ed49c38a1,lessons,lessons,rapido-shower-frames-competitive-landscape,nuggets/rapido-shower-frames-competitive-landscape
22776835,50936091-fa32-4735-bfad-0a762a0658ce,e5b0cfe8-778e-47b1-8025-f555a5774957,lessons,lessons,rapido-shower-frames-faqs,nuggets/rapido-shower-frames-faqs
22445410,db442a48-41af-44a8-863c-c5870bed05c9,1ad7830c-2e7c-4ce0-b2d6-a414c5d4a90a,lessons,lessons,rapido-shower-frames-sales-support-popup,nuggets/rapido-shower-frames-sales-support-popup
22322101,0f81872d-cbd0-44eb-9a94-10a20b4cb621,07c41108-3d55-4875-9ca6-4d2396c14322,lessons,lessons,rapido-shower-frame-tecnical-information-popup,nuggets/rapido-shower-frame-tecnical-information-popup
16328303,9e56f213-c1dd-42e9-aefa-7a4c97e06971,be0c9926-b4c8-41e7-aa9a-4526eb7b95ff,lessons,lessons,rapido-smartbox-2-way-diverter-adjust-the-diverter-installation-of-a-two-way-diverter,nuggets/rapido-smartbox-2-way-diverter-adjust-the-diverter-installation-of-a-two-way-diverter
16328181,08176c7c-0b60-48fe-921b-a09b8646b87d,1dc7f43f-d0a6-47d6-82d0-afd7455c73e4,lessons,lessons,rapido-smartbox-3-way-diverter-fixing-plate-installation-of-a-three-way-diverter,nuggets/rapido-smartbox-3-way-diverter-fixing-plate-installation-of-a-three-way-diverter
16327122,a0d03518-b98f-4916-81d4-75a809ad1392,5ba8b8de-76eb-4fc4-bf2b-3f768133c6f3,lessons,lessons,rapido-smartbox-3-way-diverter-position-of-the-spindel-installation-of-a-three-way-diverter,nuggets/rapido-smartbox-3-way-diverter-position-of-the-spindel-installation-of-a-three-way-diverter
16191131,e5124f29-ca81-4e45-9ad7-8f1dbfa085a6,6c484e3c-c787-498c-813c-94bc277543bf,lessons,lessons,rapido-smartbox-75-mm-installation-depth,nuggets/rapido-smartbox-75-mm-installation-depth
16189964,5adc01bc-1f11-433b-ac87-74a219e8b5b3,965f539e-b050-4af9-bb9c-624af880cc72,lessons,lessons,rapido-smartbox-adjustable-wall-plates,nuggets/rapido-smartbox-adjustable-wall-plates
16300011,dc78c7bb-9209-4bf4-bf2d-392d90e5f030,823a4255-5d49-4042-8d60-cebae52b6393,lessons,lessons,rapido-smartbox-alice-and-karim,nuggets/rapido-smartbox-alice-and-karim
16195961,fb256920-b69d-4cd1-8cbb-18dc596ba7cc,7ba80879-2921-40b7-8640-36abac1b55bb,lessons,lessons,rapido-smartbox-backflow-protection-for-retrofit,nuggets/rapido-smartbox-backflow-protection-for-retrofit
16557401,f3dded78-1063-45f3-9970-d6d8ae2a597b,9ebaf119-0cc6-4e41-8d99-fd9c4e6350f3,lessons,lessons,rapido-smartbox-chapters-architects-designers,nuggets/rapido-smartbox-chapters-architects-designers
16557030,cf726ab5-2a06-4cde-a6d2-ef4c4315f061,aafcfb68-b735-4871-8938-c01a51685150,lessons,lessons,rapido-smartbox-chapters-grohe,nuggets/rapido-smartbox-chapters-grohe
16557319,2745a8d8-a539-435d-b9b7-8c5b11f9064c,88d5d06f-7023-4f75-a6fe-d4d79103d419,lessons,lessons,rapido-smartbox-chapters-installer,nuggets/rapido-smartbox-chapters-installer
16306080,8dad18db-423e-496f-85b3-e6d362f67467,0786b7b6-6971-4242-ba1c-abf05b9a7004,lessons,lessons,rapido-smartbox-check-the-grey-cover,nuggets/rapido-smartbox-check-the-grey-cover
16252581,8ae560d4-c233-4329-b0d0-a38096a8af86,5117b76f-7798-403f-8a07-709013c0482c,lessons,lessons,rapido-smartbox-colour-options-of-single-lever-mixers,nuggets/rapido-smartbox-colour-options-of-single-lever-mixers
16272445,3a9e1658-b77f-4828-b56f-d155aaba267a,32b84bc5-a285-4da5-9dd2-fb8c798e523d,lessons,lessons,rapido-smartbox-colours-of-two-handle-thermostats,nuggets/rapido-smartbox-colours-of-two-handle-thermostats
16303558,2dba4fa1-2cbd-4cc1-8c7a-0ef6c223f98b,720c4b35-e00e-4a14-aca6-f9a9cabaa996,lessons,lessons,rapido-smartbox-comparison-of-competitors,nuggets/rapido-smartbox-comparison-of-competitors
16183088,cbad8503-d599-4b36-9d0b-bcd27079fe78,d50f72ba-86fa-40a6-a736-cfb46092f6a2,lessons,lessons,rapido-smartbox-concealed-rough-in,nuggets/rapido-smartbox-concealed-rough-in
16182546,d790d85d-b461-495d-8a91-31df37e65423,b06db3fc-d533-41cc-a33a-e4e9f740e070,lessons,lessons,rapido-smartbox-concealed-showers,nuggets/rapido-smartbox-concealed-showers
16201425,09e3865a-92d2-4951-8813-5bfc58cc539e,3d174ae0-2b32-446e-93c6-b8623fdefaba,lessons,lessons,rapido-smartbox-configurations-of-single-lever-mixers,nuggets/rapido-smartbox-configurations-of-single-lever-mixers
16277602,1fe1fae5-445f-4cc8-843d-49d22d8497eb,870a6aca-beb6-4f54-b709-f1f44def6cdc,lessons,lessons,rapido-smartbox-configurations-of-smartcontrol-concealed,nuggets/rapido-smartbox-configurations-of-smartcontrol-concealed
16262565,090ecff5-05b2-4d7e-a08a-e61c5832cfd1,74cb824b-0ef4-490f-b0cc-09e004ac925b,lessons,lessons,rapido-smartbox-configurations-of-two-handle-thermostats,nuggets/rapido-smartbox-configurations-of-two-handle-thermostats
16301523,9673542e-1aa1-4967-b5c3-54844c7aa85e,4a996be5-4489-4ea5-aca6-ff741fee6170,lessons,lessons,rapido-smartbox-customer-queries,nuggets/rapido-smartbox-customer-queries
16298015,a984da78-4636-4c16-8d6e-d6e060ac4998,f7f6e7b7-bd46-4b05-9605-27b64ccb83e1,lessons,lessons,rapido-smartbox-dawit,nuggets/rapido-smartbox-dawit
16301619,5d6b1588-90f5-4fa1-9632-6481329d83e6,4a5a4460-24fa-44f6-a12c-e9b3a64ae804,lessons,lessons,rapido-smartbox-dealing-with-customer-concerns,nuggets/rapido-smartbox-dealing-with-customer-concerns
16182425,0c636da6-2e6c-4ced-aa90-bef05a73ab44,9bae3db4-2c4e-4465-aef2-2ca8b6ad01ad,lessons,lessons,rapido-smartbox-demand,nuggets/rapido-smartbox-demand
16193464,41c4cd19-da0c-4043-9c67-655aa2135215,84695bb6-deda-4f3a-ab9e-e2496c226c82,lessons,lessons,rapido-smartbox-easy-job-side-mounting,nuggets/rapido-smartbox-easy-job-side-mounting
16188422,55bef98b-f97d-4438-998d-6b579c48f5e3,a7364d2e-3096-42c7-97ac-bac062751550,lessons,lessons,rapido-smartbox-efficient-piping,nuggets/rapido-smartbox-efficient-piping
16300932,99e5fcb2-b970-4637-a9dd-f09dfa3b9256,df9596b1-66ee-45b4-a63e-2c024400a921,lessons,lessons,rapido-smartbox-eimile,nuggets/rapido-smartbox-eimile
16305309,c5defae3-b56b-4f77-8584-275d40d98997,32df2153-feff-41d5-8f2f-5c9629422711,lessons,lessons,rapido-smartbox-elements-of-rapido-smartbox,nuggets/rapido-smartbox-elements-of-rapido-smartbox
16314250,e9b71495-0f83-4cd0-bb44-2b69d084eeb0,c3f0b5bd-737b-4cba-a5ec-ea9b7e54f0a0,lessons,lessons,rapido-smartbox-extension-parts,nuggets/rapido-smartbox-extension-parts
16184465,e2eee625-0fab-49b1-b460-f2538e1f2e2a,05a3c0dd-d920-4cf7-b9fc-5bb5b41a0f48,lessons,lessons,rapido-smartbox-feature-overview,nuggets/rapido-smartbox-feature-overview
16305636,5ec199a1-6ce4-4d58-80e4-4860539943c3,1fa33561-ced6-46f0-b2e0-d58bca82025a,lessons,lessons,rapido-smartbox-handling-information-of-rapido-smartbox,nuggets/rapido-smartbox-handling-information-of-rapido-smartbox
16344475,aa510753-1ab4-4371-b564-d458ad1c3d9b,bceabff5-d23a-47c9-9b68-2fbcbcc574c6,lessons,lessons,rapido-smartbox-how-deep-is-the-box-installed,nuggets/rapido-smartbox-how-deep-is-the-box-installed
16333516,1889e304-a67b-4568-8385-b49bcd3c8779,0cf6fde6-2384-4be0-b534-82dc2c0c8c47,lessons,lessons,rapido-smartbox-installation-of-thermostatic-mixer-with-one-outlet,nuggets/rapido-smartbox-installation-of-thermostatic-mixer-with-one-outlet
16341226,1c3a95fc-57e7-4bf3-851f-e3a31ea4c2f7,92dc1c4d-4632-4871-9fba-ae85597a6873,lessons,lessons,rapido-smartbox-installation-of-thermostatic-mixer-with-one-outlet-thm,nuggets/rapido-smartbox-installation-of-thermostatic-mixer-with-one-outlet-thm
16311661,2536521d-87d5-42ec-83f7-ea606424d169,8d119b68-e694-481a-9137-94d2c05fb4ba,lessons,lessons,rapido-smartbox-installation-steps,nuggets/rapido-smartbox-installation-steps
16344043,f815a4c0-2cb2-4878-8eed-b36d80f30a32,0dadbd8c-a4a3-42cb-8e3f-95732ca4b0be,lessons,lessons,rapido-smartbox-installation-steps-smartcontrol,nuggets/rapido-smartbox-installation-steps-smartcontrol
16332573,cfae5f1c-8756-47b8-a426-20c8cb285735,24713299-cbcf-4648-9722-2afd99942062,lessons,lessons,rapido-smartbox-installation-steps-thm,nuggets/rapido-smartbox-installation-steps-thm
16324750,57bed31e-3310-45f8-af14-39c81f506de8,2afb19e2-d8f6-4298-b0c1-62f58a726db7,lessons,lessons,rapido-smartbox-installation-steps-two-handle-thermostat,nuggets/rapido-smartbox-installation-steps-two-handle-thermostat
16297364,5dfd5ce7-c267-4ebf-afd6-09263f65c6d4,5e19d6b1-3b83-4909-88de-9b29dc3f15b7,lessons,lessons,rapido-smartbox-meet-your-protagonists,nuggets/rapido-smartbox-meet-your-protagonists
16183307,9ab8e952-7688-4b86-adc8-9494fc316be8,5808dc3e-0a19-4f12-8a80-e53bf462d9ce,lessons,lessons,rapido-smartbox-one-box-fits-all,nuggets/rapido-smartbox-one-box-fits-all
16186732,84cf61bd-5bac-42bb-813c-5b660b4373c9,54bfced4-6b58-4032-a9a6-76c109209733,lessons,lessons,rapido-smartbox-one-rough-in-box,nuggets/rapido-smartbox-one-rough-in-box
16191991,b753ee3d-017d-4f72-bc08-3636707fa07c,11fdc42b-b54f-42c8-bd5e-74a7bde25e7f,lessons,lessons,rapido-smartbox-optional-service-stops-for-retrofit,nuggets/rapido-smartbox-optional-service-stops-for-retrofit
16194370,c7b57f01-07f3-4b58-9b20-e7db345bb5b4,e883d029-2232-4775-a248-0e8d21c4f7b2,lessons,lessons,rapido-smartbox-over-200-different-grohe-trim-sets,nuggets/rapido-smartbox-over-200-different-grohe-trim-sets
16196992,87ec5f01-5a22-437e-b3cc-eff85c0a8b3a,4e266354-2dca-4050-b382-9af0335238ad,lessons,lessons,rapido-smartbox-platform-for-spirit-level,nuggets/rapido-smartbox-platform-for-spirit-level
16271829,6e5c136e-3228-4291-b9e3-47051645b491,cd16b88c-4a08-4990-93df-fa9d8123cbae,lessons,lessons,rapido-smartbox-shape-designs-of-two-handle-thermostats,nuggets/rapido-smartbox-shape-designs-of-two-handle-thermostats
16287474,3abbbdfc-00bf-411e-89d5-d426ff411e0a,a68a8106-6d43-4d12-8bb9-a83a387f1bdf,lessons,lessons,rapido-smartbox-shapes-and-colours-of-smartcontrol-concealed,nuggets/rapido-smartbox-shapes-and-colours-of-smartcontrol-concealed
16242416,9bbcbe6a-adac-4819-b776-94a9029c1883,268eda93-df36-4e27-bb92-bb3f07263aec,lessons,lessons,rapido-smartbox-single-lever-mixer-matching-product-lines-1-function,nuggets/rapido-smartbox-single-lever-mixer-matching-product-lines-1-function
16246537,6f4285f7-79f5-4f56-b104-d2a0232a4277,1883a834-c328-4260-8ae3-d3af5d8e448d,lessons,lessons,rapido-smartbox-single-lever-mixer-matching-product-lines-2-function,nuggets/rapido-smartbox-single-lever-mixer-matching-product-lines-2-function
16250290,b135fb81-1291-4b91-a0cb-ccd3e65870f9,d2a85613-1167-4fb9-9c22-285797f8dd95,lessons,lessons,rapido-smartbox-single-lever-mixer-matching-product-lines-3-function,nuggets/rapido-smartbox-single-lever-mixer-matching-product-lines-3-function
16323631,881ab6e9-b300-4418-9660-0716ab3610ba,d70c47fb-7190-497c-96b3-176b8a701eff,lessons,lessons,rapido-smartbox-single-lever-mixer-trim-set-unboxing-tools,nuggets/rapido-smartbox-single-lever-mixer-trim-set-unboxing-tools
16200686,1434ac5f-6ded-45e4-a2aa-fe3795d03385,5ce53973-8670-40cf-a735-dd578d9554f8,lessons,lessons,rapido-smartbox-slim-design-of-all-trim-sets,nuggets/rapido-smartbox-slim-design-of-all-trim-sets
16282704,6874d312-27ac-4053-be8d-b7312468114a,bfb2cf41-e8f2-46a6-add6-15b9bb5e522f,lessons,lessons,rapido-smartbox-smartcontrol-concealed-matching-product-lines-1-function,nuggets/rapido-smartbox-smartcontrol-concealed-matching-product-lines-1-function
16285863,8a89f134-86f5-4728-9950-cae762c10e16,b383dee3-ee50-4b47-9fef-10024511f87e,lessons,lessons,rapido-smartbox-smartcontrol-concealed-matching-product-lines-2-function,nuggets/rapido-smartbox-smartcontrol-concealed-matching-product-lines-2-function
16286759,c7c253b9-9df6-432a-a118-add893760937,11ed8ca2-d016-44bb-a406-5d196865987b,lessons,lessons,rapido-smartbox-smartcontrol-concealed-matching-product-lines-3-function,nuggets/rapido-smartbox-smartcontrol-concealed-matching-product-lines-3-function
16287053,bfadba3e-6704-4561-8627-b58fffcb52b2,ec778293-a9f7-465f-ac0d-3ca46ca1606e,lessons,lessons,rapido-smartbox-smartcontrol-concealed-matching-product-lines-combination,nuggets/rapido-smartbox-smartcontrol-concealed-matching-product-lines-combination
16265429,af9b7853-3147-4d5a-bc6d-d67b3a54a7c5,dc531bf9-a27f-4dc5-a366-76b75bc3f830,lessons,lessons,rapido-smartbox-two-handle-thermostats-matching-product-lines-1-function,nuggets/rapido-smartbox-two-handle-thermostats-matching-product-lines-1-function
16267408,909123e5-319e-47e7-8b39-6aacdfa60c19,bb7205b6-5a8f-4d9e-9902-9bd7f009e604,lessons,lessons,rapido-smartbox-two-handle-thermostats-matching-product-lines-2-function,nuggets/rapido-smartbox-two-handle-thermostats-matching-product-lines-2-function
16309278,ddc78846-9b37-42c2-b11e-56993b9dc6a2,8ca6f033-110a-4536-a8e9-d260d6f85d9e,lessons,lessons,rapido-smartbox-unboxing-tools,nuggets/rapido-smartbox-unboxing-tools
16332827,293bfd3e-0743-4123-81b8-116ad02ec1c3,03e34166-768d-4402-9963-0241b7140049,lessons,lessons,rapido-smartbox-unboxing-tools-smartcontrol,nuggets/rapido-smartbox-unboxing-tools-smartcontrol
